Sample,Station,Date,Month,Latitude,Longitude,SST,SSS,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Arcartia) danae,Acartia (Arcartia) negligens,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acartia (Odontacartia) pacifica mertoni,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Bestiolina similis,Calanoides carinatus,Calanopia aurivilli,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styleremis,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages furcatus,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani/jobei,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Eucalanus hyalinus,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens/similis,Oithona fallax,Oithona grp 1,Oithona grp 3,Oithona grp 4,Oithona longispina,Oithona nana,Oithona plumifera,Oithona rigida,Oithona setigera,Oithona simplex,Oithona tenuis,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea vodjanitskii complex,Oncaea waldemari,Oncaea zernovi,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus indicus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontellopsis krameri,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina scarlata,Sapphirina stellata,Scolecithrix danae,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus barbatus,Triconia conifera,Triconia dentipes,Undinula vulgaris,Urocorycaeus lautus,Urocorycaeus longistylis
1331,North Stradbroke,23/06/11,6,-27.34,153.56,14.94148266,35.20130867,0,0,0,0,0,0,2.1435,0,0,0,0,6.4305,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,8.574,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.287,0,0,27.8653,0,2.1435,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,47.1567,2.1435,4.287,0,0,0,6.4305,0,0,0,2.1435,0,0,0,0,4.287,2.1435,0,0,0,0,21.4349,19.2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0
1332,North Stradbroke,28/07/11,7,-27.34,153.56,14.82274815,34.52670528,0,0,0,0,0,0,3.6745,0,0,0,0,0,0,3.6745,0,0,0,0,0,0,0,0,0,1.8373,0,0,0,0,0,1.8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3491,0,7.3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3491,0,0,0,3.6745,0,3.6745,0,0,0,1.8373,0,0,0,0,0,0,0,0,11.0236,0,0,16.5354,0,5.5118,0,0,0,0,0,0,0,1.8373,0,0,3.6745,0,0,3.6745,5.5118,0,1.8373,0,3.6745,5.5118,22.0473,3.6745,0,0,3.6745,0,1.8373,0,0,0,1.8373,0,0,0,3.6745,7.3491,0,0,0,0,0,0,0,0,0,1.8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0236,0,0,1.8373,0,0,0,0
1355,North Stradbroke,16/08/11,8,-27.34,153.56,17.16100292,34.54015706,0,0,0,0,0,0,3.2152,3.2152,0,0,0,3.2152,3.2152,12.8609,0,0,3.2152,0,0,0,0,0,0,0,0,0,3.2152,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8609,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,16.0761,0,0,25.7218,9.6457,6.4304,0,0,0,6.4305,0,0,0,6.4305,0,0,0,0,3.2152,3.2152,32.1523,0,0,0,19.2914,6.4305,16.0761,6.4305,0,6.4305,12.861,0,0,0,6.4304,0,0,0,0,0,9.6457,19.2913,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,38.5827,0,0,3.2152,0,0,0,0
1354,North Stradbroke,15/09/11,9,-27.34,153.56,18.72811366,35.33476886,0,0,0,0,0,0,0,3.2152,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,9.6457,3.2152,0,38.5827,0,3.2152,0,0,0,16.0761,0,0,0,41.798,0,0,0,0,0,25.7218,6.4305,0,0,0,0,25.7218,0,0,0,0,12.8609,0,0,0,3.2152,3.2152,0,0,0,0,9.6457,41.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,9.6457,0,0,0,0,0,0,0
1353,North Stradbroke,13/10/11,10,-27.34,153.56,18.76642681,35.38054402,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,6.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2284,0,3.2152,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,0,0,0,0,0,3.2152,0,0,3.2152,19.2914,0,0,0,0,0,32.1523,3.2152,0,12.8609,22.5066,6.4305,6.4305,9.6457,0,0,9.6457,0,0,3.2152,0,0,3.2152,0,0,0,0,16.0762,9.6457,0,0,0,0,6.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7218,0,0,9.6457,0,0,0,0
1361,North Stradbroke,16/11/11,11,-27.34,153.56,20.98547136,34.96148656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,96.4568,0,3.2152,0,0,0,0,9.6457,0,0,41.798,0,3.2152,3.2152,0,6.4305,25.7218,3.2152,0,48.2284,12.8609,0,9.6457,3.2152,0,0,16.0761,0,0,0,0,0,0,3.2152,0,0,0,6.4305,6.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,12.8609,0,0,0,0,0,0,0
1365,North Stradbroke,21/12/11,12,-27.34,153.56,26.54036461,36.39929797,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8609,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,12.861,0,0,0,0,19.2914,0,6.4305,38.5827,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,25.7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.861,0,0,0,115.7482,6.4305,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,12.8609,25.7218,0,0,0,0,12.8609,6.4305,0,0,32.1523,0,0,0,0,12.8609,0,0,0,0,0,38.5827,25.7218,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7219,0,0,0,19.2914,0,0,0
1379,North Stradbroke,14/02/12,2,-27.34,153.56,24.29113308,35.90448082,0,0,0,0,0,0,6.4304,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6457,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,3.2152,0,3.2152,0,0,9.6457,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,3.2152,0,3.2152,0,6.4305,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,9.6457,3.2152,0,0,51.4436,0,0,0,0,0,16.0761,0,0,0,3.2152,0,0,0,0,0,9.6457,6.4305,0,9.6457,0,6.4305,41.7979,0,0,0,0,3.2152,0,0,0,6.4305,0,0,0,0,0,3.2152,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0
1381,North Stradbroke,1/03/12,3,-27.34,153.56,20.62196227,35.44705892,0,0,0,0,0,0,3.2152,3.2152,0,0,0,3.2152,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,3.2152,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,3.2152,0,0,0,0,0,3.2152,0,0,0,0,0,0,12.861,3.2152,0,0,70.735,0,0,0,0,0,32.1523,0,0,0,9.6457,0,0,0,0,28.937,3.2152,3.2152,0,0,3.2152,0,9.6457,19.2914,0,3.2152,0,0,0,0,0,3.2152,3.2152,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,12.8609,0,6.4305,0,0,0,0,0,0,0
1416,North Stradbroke,11/05/12,5,-27.34,153.56,16.24860963,34.71972408,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,0,3.2152,0,0,0,0,0,0,0,0,3.2152,0,3.2152,0,0,0,0,3.2152,0,12.8609,19.2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,28.937,0,9.6457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2284,3.2152,9.6457,0,0,0,22.5066,0,0,0,6.4305,0,0,0,0,0,28.937,16.0761,0,0,6.4305,9.6457,9.6457,3.2152,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,41.798,16.0761,0,0,0,0,25.7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,North Stradbroke,20/06/12,6,-27.34,153.56,14.77479545,36.40503535,0,0,0,0,0,0,3.2152,0,0,0,0,6.4304,9.6457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5067,0,0,0,0,3.2152,0,9.6457,9.6457,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,3.2152,6.4305,0,6.4305,0,6.4305,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,41.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4304,0,0,0,25.7218,3.2152,3.2152,0,0,0,0,0,16.0761,0,12.8609,0,0,0,0,0,9.6457,32.1523,0,0,3.2152,0,16.0761,12.8609,0,0,0,9.6457,0,0,0,0,0,0,0,0,0,41.7979,48.2284,0,0,0,0,28.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,6.4305,0,0,0,0,0,0,0
1436,North Stradbroke,6/08/12,8,-27.34,153.56,15.6383277,36.18855368,0,0,0,0,0,0,0,3.2152,0,0,0,0,3.2152,0,0,0,0,0,0,9.6457,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6457,9.6457,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0762,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,3.2152,0,54.6589,3.2152,9.6457,0,0,0,0,0,0,0,41.798,0,0,0,0,22.5066,16.0761,22.5066,0,0,0,9.6457,12.8609,25.7218,3.2152,0,22.5066,16.0762,0,0,0,0,3.2152,0,0,0,0,0,19.2914,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0
1442,North Stradbroke,21/08/12,8,-27.34,153.56,15.85626008,36.02937871,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,3.2152,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,3.2152,0,0,61.0893,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,19.2914,0,6.4304,0,0,0,19.2914,6.4305,0,0,38.5827,0,0,0,0,0,28.937,16.0761,0,0,3.2152,3.2152,6.4305,6.4305,0,0,0,3.2152,0,0,0,3.2152,0,3.2152,0,0,0,19.2914,19.2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,9.6457,0,0,0,0,0,0,3.2152,0,0
1452,North Stradbroke,12/09/12,9,-27.34,153.56,17.54634136,35.32623023,0,0,0,0,0,0,0,2.5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5722,0,0,0,0,0,0,0,5.1444,5.1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5722,0,0,0,0,0,7.7166,0,0,2.5722,0,0,0,0,0,0,0,0,0,0,115.7482,0,2.5722,2.5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0105,0,2.5722,0,0,0,12.8609,0,0,0,5.1444,0,0,0,0,0,41.1549,25.7218,0,0,0,0,0,0,0,0,0,2.5722,0,2.5722,0,0,2.5722,0,0,2.5722,0,10.2888,20.5775,0,0,0,0,2.5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1444,0,56.588,0,0,0,0,0,0,0
1453,North Stradbroke,17/10/12,10,-27.34,153.56,19.17344783,34.34214373,0,0,0,0,0,0,3.2152,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.3177,3.2152,0,0,0,0,16.0761,0,0,0,32.1523,0,0,0,0,0,32.1523,9.6457,0,3.2152,0,0,3.2152,6.4305,3.2152,0,3.2152,9.6457,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,9.6457,0,0,0,6.4305,3.2152,0,0
1470,North Stradbroke,14/11/12,11,-27.34,153.56,20.35499648,34.44038254,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,3.2152,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0761,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,0,0,0,0,25.7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,3.2152,0,38.5827,3.2152,0,0,0,0,12.8609,0,3.2152,0,28.937,0,0,0,0,0,28.937,16.0761,0,0,6.4305,9.6457,3.2152,32.1523,0,0,6.4305,9.6456,0,0,0,3.2152,0,0,0,0,0,0,25.7218,0,0,0,0,22.5066,0,0,0,0,0,0,0,0,6.4305,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6457,0,0,6.4305,0,3.2152,0,0
1524,North Stradbroke,11/01/13,1,-27.34,153.56,20.98478969,34.09228444,0,0,0,0,0,0,0,12.8609,0,12.8609,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,0,0,0,0,6.4305,0,6.4305,12.8609,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,6.4305,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5827,6.4305,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,154.3309,0,0,0,604.4627,6.4305,0,0,0,0,0,6.4305,0,0,19.2914,0,0,0,0,0,64.3045,51.4436,0,0,38.5827,12.8609,25.7218,6.4305,6.4305,0,0,0,0,0,0,12.861,6.4305,0,0,0,0,6.4305,32.1523,0,0,0,0,32.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8741,0,0,0,0,0,0,0
1764,North Stradbroke,26/03/13,3,-27.34,153.56,22.64234268,34.64952137,0,0,0,0,0,0,0,0,0,0,0,70.735,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,25.7218,0,0,12.8609,0,32.1523,0,0,38.5827,0,0,0,0,0,0,0,0,0,0,6.4305,6.4305,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,45.0132,0,0,0,25.7218,0,0,0,0,0,0,0,0,0,0,0,0,0,167.1918,6.4305,0,0,270.0791,0,12.861,0,0,0,0,0,0,0,25.7218,0,0,0,0,0,25.7218,38.5827,0,0,0,0,102.8873,96.4568,0,0,19.2914,38.5828,0,0,0,0,0,0,0,0,0,25.7218,77.1655,0,0,0,0,19.2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,6.4305,0,19.2914,0,0,0,0,25.7219,0,0
3023,North Stradbroke,18/04/13,4,-27.34,153.56,20.65584005,34.95040479,0,0,0,0,0,0,0,2.858,0,0,0,1.429,0,0,0,0,0,0,0,0,0,0,0,2.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429,0,0,0,0,0,0,4.287,5.716,0,0,0,0,1.429,0,0,0,1.429,0,1.429,0,0,0,1.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8373,0,0,1.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4348,0,4.6953,0,0,0,0,0,0,0,8.5739,0,0,0,0,0,4.287,5.716,1.429,0,4.287,4.287,0,7.1449,0,0,0,2.858,0,0,0,4.287,0,0,0,0,0,1.429,4.287,0,0,0,0,2.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,North Stradbroke,20/05/13,5,-27.34,153.56,15.92099584,35.44454514,0,0,0,0,0,0,0,3.2152,0,0,0,0,9.6457,3.2152,3.2152,0,0,0,0,0,3.2152,0,0,0,0,0,3.2152,0,0,0,0,0,0,3.2152,0,0,0,0,0,0,3.2152,0,0,0,0,12.8609,0,3.2152,28.937,0,0,0,0,0,0,0,0,0,0,6.4304,0,0,0,0,3.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0761,0,0,0,16.0761,35.3675,9.6457,0,0,0,3.2152,0,0,0,0,0,0,0,0,3.2152,0,9.6457,0,0,0,0,9.6457,16.0761,3.2152,0,0,0,0,0,0,0,0,0,3.2152,0,0,32.1522,22.5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6457,0,3.2152,0,0,0,0,3.2152,0,0
3018,North Stradbroke,7/07/13,7,-27.34,153.56,14.09085966,34.91357077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,45.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,6.4305,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,0,0,70.735,0,6.4305,6.4305,0,0,0,12.8609,0,0,32.1523,0,0,0,0,0,0,64.3045,0,0,12.8609,6.4305,0,0,0,0,12.8609,38.5828,0,0,0,0,0,0,0,0,0,25.7218,25.7219,0,0,6.4305,0,12.8609,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,North Stradbroke,6/08/13,8,-27.34,153.56,16.65212481,35.796966,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,2.1435,0,6.4305,0,0,2.1435,0,0,0,4.287,2.1435,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6721,2.1435,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,6.4305,0,0,0,0,0,0,4.287,0,0,4.287,0,0,0,0,0,15.0044,10.7174,0,0,6.4305,0,2.1435,0,0,0,10.7174,4.287,0,0,0,4.287,0,0,0,0,0,0,34.2958,0,0,0,0,17.1479,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,2.1435,0,0
3029,North Stradbroke,19/08/13,8,-27.34,153.56,14.365547,35.48254218,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,1.6076,0,0,0,1.6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2152,0,6.4304,0,0,0,0,0,1.6076,0,0,0,0,0,0,0,0,0,3.2152,4.8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3251,0,1.6076,0,1.6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6076,0,0,8.0381,0,6.4305,0,0,0,9.6457,0,0,0,11.2533,0,0,0,0,0,8.0381,3.2152,0,0,0,1.6076,1.6076,8.0381,0,0,4.8228,6.4304,1.6076,1.6076,0,0,0,0,0,0,0,1.6076,12.8609,0,0,0,0,1.6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6076,0,1.6076,1.6076,0,0,0
3290,North Stradbroke,13/09/13,9,-27.34,153.56,17.57552419,36.45767946,0,0,0,0,6.4305,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0132,38.5827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,19.2914,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,38.5827,0,12.8609,12.8609,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,6.4305,0,0,45.0132,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,0,0,32.1523,19.2914,0,0,25.7218,6.4305,12.8609,0,0,0,12.8609,12.8609,0,0,0,6.4305,0,0,0,6.4305,0,0,38.5827,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,0,0,0,0,0,0,0
