plot,x,y,species_map_code,height_cm_when_mapped,notes_when_mapped,alive_first_monitor,height_cm_first_monitor,notes_first_monitor,plant_elevation
13,15.75,18.75,SYFR,16,lean,0,NA,,3.539
13,15.75,20.25,GLFE,6,,0,NA,,3.592
13,17.25,0.75,ACLE,10,,1,54,,3.653
13,17.25,2.25,ACLE,18,,1,108,,3.717999
13,17.25,3.75,TRTO,23,,1,132,,3.698999
13,17.25,5.25,TRTO,18,,1,67,,3.651
13,17.25,6.75,ACLE,11,lean,1,59,,3.634
13,17.25,8.25,NA,NA,black pot,NA,NA,,3.688999
13,17.25,9.75,TOCI,19,,0,NA,,3.519999
13,17.25,11.25,FICO,25,,0,NA,,3.447
13,17.25,12.75,TRTO,13,,0,NA,,3.558
13,17.25,14.25,FICO,18,,0,NA,,3.559999
13,17.25,15.75,FICO,13,,1,1,top dead and re-shot from base,3.683
13,17.25,17.25,NA,NA,green pot,NA,NA,,3.430999
13,17.25,18.75,NA,NA,pink pot,NA,NA,,3.436
13,17.25,20.25,SYFR,15,,0,NA,,3.467
13,18.75,0.75,ACLE,8,blank,0,NA,,3.641
13,18.75,2.25,TRTO,28,,0,NA,,3.677999
13,18.75,3.75,NA,NA,black pot,NA,NA,,3.677999
13,18.75,5.25,TOCI,16,,1,49,,3.594
13,18.75,6.75,NA,NA,black pot,NA,NA,,3.549999
13,18.75,8.25,TRTO,17,,0,NA,,3.678999
13,18.75,9.75,TRTO,32,,0,NA,,3.592999
13,18.75,11.25,TRTO,13,,0,NA,,3.469
13,18.75,12.75,DIFA,46,,1,41,height of living,3.457999
13,18.75,14.25,CRTR,29,,0,NA,,3.581
13,18.75,15.75,NA,NA,no pot,NA,NA,,3.536999
13,18.75,17.25,NA,NA,black pot,NA,NA,,3.482
13,18.75,18.75,CUAN,12,,0,NA,,3.437
13,18.75,20.25,TRTO,30,,0,NA,,3.516
13,20.25,0.75,TRTO,29,,0,NA,,3.680999
13,20.25,2.25,ALEX,11,,0,NA,,3.739
13,20.25,3.75,TRTO,24,,0,NA,,3.569
13,20.25,5.25,TRTO,32,,1,75,,3.575
13,20.25,6.75,GUSE,29,,1,35,,3.584
13,20.25,8.25,ALEX,9,,0,NA,,3.658999
13,20.25,9.75,TOCI,14,,1,19,,3.575999
13,20.25,11.25,SYAU,10,,0,NA,,3.618
13,20.25,12.75,GUSE,30,,1,27,,3.575999
13,20.25,14.25,GUSE,36,,1,38,,3.551
13,20.25,15.75,NA,NA,black pot,NA,NA,,3.503
13,20.25,17.25,NA,NA,green pot,NA,NA,,3.546999
13,20.25,18.75,NA,NA,green pot,NA,NA,,3.519
13,20.25,20.25,FIVI,56,,1,64,,3.503
13,21.75,0.75,TRTO,29,snapped at 19,0,NA,,3.693
13,21.75,2.25,ACLE,15,,1,42,,3.746
13,21.75,3.75,TOCI,14,,0,NA,,3.667999
13,21.75,5.25,GUSE,36,,1,36,,3.553999
13,21.75,6.75,SYAU,16,,0,NA,,3.592
13,21.75,8.25,CUAN,10,,1,2,top dead and re-shot from base,3.536999
13,21.75,9.75,TRTO,18,,0,NA,,3.595999
13,21.75,11.25,FICO,12,,0,NA,,3.614
13,21.75,12.75,TRTO,10,,0,NA,,3.536
13,21.75,14.25,GUSE,30,,0,NA,,3.559
13,21.75,15.75,NA,NA,black pot,NA,NA,,3.483
13,21.75,17.25,TOCI,15,,0,NA,,3.471999
13,21.75,18.75,GUSE,34,,1,36,,3.559
13,21.75,20.25,GLFE,13,,0,NA,,3.509
13,23.25,0.75,SYFR,19,lean,0,NA,,3.759999
13,23.25,2.25,GLFE,7,,0,NA,,3.697999
13,23.25,3.75,DIFA,16,,1,19,,3.591
13,23.25,5.25,GLFE,5,,0,NA,,3.627
13,23.25,6.75,FIVI,47,,1,78,,3.493999
13,23.25,8.25,NA,NA,black pot,NA,NA,,3.494999
13,23.25,9.75,GLFE,7,,0,NA,,3.492
13,23.25,11.25,GLFE,13,lean,0,NA,,3.542
13,23.25,12.75,SYAU,18,,0,NA,,3.436
13,23.25,14.25,NA,NA,black pot,NA,NA,,3.522
13,23.25,15.75,GLFE,9,,0,NA,,3.471999
13,23.25,17.25,NA,NA,pink pot,NA,NA,,3.401
13,23.25,18.75,FICO,26,,0,NA,,3.404999
13,23.25,20.25,NA,NA,stake unpainted,NA,NA,,3.388999
13,24.75,0.75,TRTO,23,,0,NA,,3.634999
13,24.75,2.25,GUSE,32,,0,NA,,3.627
13,24.75,3.75,CUAN,10,,1,22,,3.532999
13,24.75,5.25,TOCI,15,,0,NA,,3.614
13,24.75,6.75,GUSE,37,,1,36,,3.473
13,24.75,8.25,SYFR,25,,0,NA,,3.477999
13,24.75,9.75,GLFE,10,,0,NA,,3.49
13,24.75,11.25,DIFA,23,,0,NA,,3.559
13,24.75,12.75,NA,NA,no pot,NA,NA,,3.572999
13,24.75,14.25,TOCI,11,,1,24,,3.457
13,24.75,15.75,FIVI,32,,0,NA,,3.477
13,24.75,17.25,ACLE,35,,0,NA,,3.493999
13,24.75,18.75,TOCI,27,,0,NA,,3.446
13,24.75,20.25,NA,NA,stake unpainted,NA,NA,,3.415999
13,26.25,0.75,DIFA,25,,0,NA,,3.717
13,26.25,2.25,ALEX,10,,0,NA,,3.555
13,26.25,3.75,GLFE,12,,1,25,,3.546
13,26.25,5.25,FICO,18,,1,27,,3.569999
13,26.25,6.75,ALEX,13,,0,NA,,3.615
13,26.25,8.25,SYAU,11,,1,32,,3.519999
13,26.25,9.75,TOCI,17,,0,NA,,3.470999
13,26.25,11.25,TRTO,12,,0,NA,,3.490999
13,26.25,12.75,ALEX,4,,1,21,,3.477999
13,26.25,14.25,ACLE,8,,1,29,,3.433
13,26.25,15.75,FICO,14,,0,NA,,3.532
13,26.25,17.25,FICO,16,,0,NA,,3.503999
13,26.25,18.75,NA,NA,black pot,NA,NA,,3.463
13,26.25,20.25,NA,NA,stake unpainted,NA,NA,,3.463
13,27.75,0.75,FICO,19,,0,NA,,3.540999
13,27.75,2.25,GLFE,7,,0,NA,,3.584
13,27.75,3.75,GLFE,7,,0,NA,,3.5
13,27.75,5.25,NA,NA,no pot,NA,NA,,3.539
13,27.75,6.75,TRTO,22,,0,NA,,3.513
13,27.75,8.25,NA,NA,black pot,NA,NA,,3.677999
13,27.75,9.75,FICO,13,,0,NA,,3.569999
13,27.75,11.25,CUAN,19,,1,24,,3.509999
13,27.75,12.75,GUSE,26,,1,28,,3.453
13,27.75,14.25,GUSE,28,,0,NA,,3.469
13,27.75,15.75,SYFR,19,,1,29,,3.438999
13,27.75,17.25,TRTO,45,,0,NA,,3.461999
13,27.75,18.75,ACLE,26,,1,40,,3.457999
13,27.75,20.25,NA,NA,stake unpainted,NA,NA,,3.519999
13,29.25,0.75,TRTO,27,,0,NA,,3.571
13,29.25,2.25,ALEX,9,lean,0,NA,,3.516
13,29.25,3.75,GUSE,24,lean,0,NA,,3.510999
13,29.25,5.25,ALEX,6,,0,NA,,3.516
13,29.25,6.75,GUSE,43,,0,NA,,3.515
13,29.25,8.25,TRTO,43,,0,NA,,3.658999
13,29.25,9.75,SYAU,18,,0,NA,,3.517999
13,29.25,11.25,TRTO,22,,1,44,,3.460999
13,29.25,12.75,GUSE,32,,1,44,,3.545
13,29.25,14.25,GUSE,37,,1,34,,3.546
13,29.25,15.75,NA,NA,green pot,NA,NA,,3.457999
13,29.25,17.25,FICO,17,,0,NA,,3.503999
13,29.25,18.75,SYFR,13,,0,NA,,3.566999
13,29.25,20.25,FICO,14,,1,15,,3.517999
13,30.75,0.75,UNKNOWN,9,,0,NA,,3.717
13,30.75,2.25,GUSE,25,,1,35,,3.671999
13,30.75,3.75,TRTO,12,,0,NA,,3.746
13,30.75,5.25,ALEX,6,,0,NA,,3.634
13,30.75,6.75,ALEX,4,,0,NA,,3.450999
13,30.75,8.25,GUSE,24,lean,0,NA,,3.441999
13,30.75,9.75,GUSE,28,,1,23,,3.568
13,30.75,11.25,ACLE,19,,1,38,slight lean,3.479
13,30.75,12.75,STBR,38,,0,NA,,3.513
13,30.75,14.25,TRTO,5,,0,NA,,3.459
13,30.75,15.75,ACLE,28,,1,82,,3.436
13,30.75,17.25,GUSE,36,,1,57,,3.588
13,30.75,18.75,FIVI,55,lean,1,63,,3.464999
13,30.75,20.25,NA,NA,pink pot,NA,NA,,3.407999
13,32.25,0.75,TOCI,12,,0,NA,,3.674
13,32.25,2.25,FIVI,54,,1,92,,3.710999
13,32.25,3.75,FICO,17,,0,NA,,3.757999
13,32.25,5.25,GLFE,12,,0,NA,,3.752
13,32.25,6.75,ACLE,9,,1,72,,3.585
13,32.25,8.25,ALEX,7,lean,0,NA,,3.44
13,32.25,9.75,TRTO,13,,0,NA,,3.437999
13,32.25,11.25,NA,NA,,NA,NA,,3.460999
13,32.25,12.75,CUAN,16,,1,20,,3.441999
13,32.25,14.25,GLFE,7,,1,6,,3.424
13,32.25,15.75,NA,NA,black pot,NA,NA,,3.441999
13,32.25,17.25,TOCI,17,,0,NA,,3.433
13,32.25,18.75,FICO,14,,0,NA,,3.394
13,32.25,20.25,GUSE,33,lean,0,NA,,3.362999
13,33.75,0.75,SYFR,17,,0,NA,,3.611999
13,33.75,2.25,TRTO,33,,0,NA,,3.627
13,33.75,3.75,GUSE,28,,0,NA,,3.671
13,33.75,5.25,FICO,26,,0,NA,,3.632999
13,33.75,6.75,TOTE,13,,0,NA,,3.589999
13,33.75,8.25,FICO,16,,0,NA,,3.424
13,33.75,9.75,NA,NA,no pot,NA,NA,,3.517999
13,33.75,11.25,SYAU,11,,0,NA,,3.426
13,33.75,12.75,GUSE,23,,0,NA,,3.427999
13,33.75,14.25,NA,NA,no pot,NA,NA,,3.437
13,33.75,15.75,NA,NA,no pot,NA,NA,,3.42
13,33.75,17.25,TOCI,12,lean,0,NA,,3.444999
13,33.75,18.75,TOCI,27,,0,NA,,3.446
13,33.75,20.25,GUSE,28,,1,25,,3.348999
13,35.25,0.75,SYFR,15,,0,NA,,3.503999
13,35.25,2.25,GUSE,34,,1,35,,3.506999
13,35.25,3.75,GUSE,30,,0,NA,,3.605999
13,35.25,5.25,STBR,39,lean,0,NA,,3.486
13,35.25,6.75,GUSE,29,,0,NA,,3.496
13,35.25,8.25,CUAN,7,,0,NA,,3.403
13,35.25,9.75,ACLE,14,,1,52,,3.46
13,35.25,11.25,FICO,14,,0,NA,,3.463
13,35.25,12.75,TOTE,14,,1,11,,3.543999
13,35.25,14.25,ALEX,8,,0,NA,,3.533999
13,35.25,15.75,TRTO,43,,1,51,,3.536999
13,35.25,17.25,SYFR,27,lean,1,51,,3.529999
13,35.25,18.75,TOCI,19,,0,NA,,3.637
13,35.25,20.25,TOCI,12,,0,NA,,3.476
13,36.75,0.75,GUSE,41,,1,42,,3.505
13,36.75,2.25,ALEX,16,,1,21,,3.648
13,36.75,3.75,GUSE,32,,0,NA,,3.634
13,36.75,5.25,CRTR,27,,0,NA,,3.634999
13,36.75,6.75,NA,NA,no pot,NA,NA,,3.551
13,36.75,8.25,TOCI,26,,1,28,,3.565
13,36.75,9.75,DIFA,15,,0,NA,,3.454
13,36.75,11.25,GUSE,40,,0,NA,,3.448999
13,36.75,12.75,TRTO,8,,0,NA,,3.542999
13,36.75,14.25,TRTO,7,,0,NA,,3.523999
13,36.75,15.75,STBR,53,,1,2,top dead and re-shot from base,3.553999
13,36.75,17.25,TOCI,18,,0,NA,,3.631999
13,36.75,18.75,TOCI,14,,0,NA,,3.493
13,36.75,20.25,GUSE,25,,0,NA,,3.549
13,38.25,0.75,TOTE,10,,0,NA,,3.566999
13,38.25,2.25,TOTE,10,,0,NA,,3.546999
13,38.25,3.75,NA,NA,no pot,NA,NA,,3.602
13,38.25,5.25,FIVI,55,,1,1,top dead and re-shot from base,3.573999
13,38.25,6.75,TOTE,13,,0,NA,,3.65
13,38.25,8.25,TOCI,19,,0,NA,,3.598
13,38.25,9.75,ACLE,16,,1,79,,3.43
13,38.25,11.25,SYAU,10,,0,NA,,3.500999
13,38.25,12.75,TRTO,18,,0,NA,,3.609999
13,38.25,14.25,NA,NA,no pot,NA,NA,,3.608
13,38.25,15.75,FIVI,55,,1,66,,3.536999
13,38.25,17.25,SYFR,27,lean,0,NA,,3.588999
13,38.25,18.75,SYFR,16,,0,NA,,3.592
13,38.25,20.25,SYAU,17,,0,NA,,3.654999
13,39.75,0.75,SYAU,9,,0,NA,,3.559
13,39.75,2.25,NA,NA,,NA,NA,,3.651
13,39.75,3.75,FICO,22,,0,NA,,3.572
13,39.75,5.25,FICO,17,,0,NA,,3.595
13,39.75,6.75,NA,NA,no pot,NA,NA,,3.594
13,39.75,8.25,CUAN,14,,0,NA,,3.515
13,39.75,9.75,GLFE,15,,0,NA,,3.48
13,39.75,11.25,TOCI,16,,0,NA,,3.436
13,39.75,12.75,ALEX,8,,0,NA,,3.530999
13,39.75,14.25,NA,NA,no pot,NA,NA,,3.453
13,39.75,15.75,NA,NA,no pot,NA,NA,,3.403
13,39.75,17.25,TRTO,25,,0,NA,,3.421999
13,39.75,18.75,NA,NA,no pot,NA,NA,,3.453
13,39.75,20.25,NA,NA,no pot,NA,NA,,3.466
13,41.25,0.75,TOCI,14,,0,NA,,3.526
13,41.25,2.25,FIVI,53,,1,79,,3.543999
13,41.25,3.75,SYAU,13,,1,37,,3.644999
13,41.25,5.25,GLFE,14,,1,34,,3.664999
13,41.25,6.75,FICO,9,,0,NA,,3.631
13,41.25,8.25,FICO,18,,0,NA,,3.542999
13,41.25,9.75,ACLE,26,,1,43,,3.517999
13,41.25,11.25,NA,NA,no pot,NA,NA,,3.473999
13,41.25,12.75,NA,NA,no pot,NA,NA,,3.463999
13,41.25,14.25,FICO,13,,0,NA,,3.486999
13,41.25,15.75,FIVI,54,,1,3,top dead and re-shot from base,3.405999
13,41.25,17.25,SYAU,19,,0,NA,,3.365999
13,41.25,18.75,TOCI,21,lean,0,NA,,3.405999
13,41.25,20.25,NA,NA,no pot,NA,NA,,3.392999
13,42.75,0.75,NA,NA,,NA,NA,,3.562
13,42.75,2.25,FIVI,49,,1,1,top dead and re-shot from base,3.476
13,42.75,3.75,FIVI,32,lean,0,NA,,3.494999
13,42.75,5.25,ACLE,19,,1,48,,3.582
13,42.75,6.75,ALEX,12,lean,0,NA,,3.519999
13,42.75,8.25,ACLE,12,,1,52,,3.559999
13,42.75,9.75,ACLE,15,,1,85,slight lean,3.512
13,42.75,11.25,NA,NA,no pot,NA,NA,,3.418999
13,42.75,12.75,TRTO,14,,0,NA,,3.496
13,42.75,14.25,FIVI,35,,1,63,,3.494999
13,42.75,15.75,FICO,12,,0,NA,,3.493999
13,42.75,17.25,FIVI,50,,1,60,,3.378999
13,42.75,18.75,TOCI,9,,0,NA,,3.345999
13,42.75,20.25,TRTO,26,snapped at 14,0,NA,,3.352
14,0.75,0.75,NA,NA,blank,NA,NA,,4.162
14,0.75,2.25,FIVI,50,lean,1,91,,4.189
14,0.75,3.75,SYSM,12,,0,NA,,4.119999
14,0.75,5.25,MEBR,7,lean,0,NA,,4.125
14,0.75,6.75,DIFA,28,,0,NA,,4.165999
14,0.75,8.25,ARTR,13,,0,NA,,4.138
14,0.75,9.75,TOTE,12,,0,NA,,4.087999
14,0.75,11.25,TOTE,10,,0,NA,,4.063
14,0.75,12.75,FLAU,8,,0,NA,,3.999
14,0.75,14.25,SYFR,23,,0,NA,,4.037
14,0.75,15.75,ARTR,32,ACLA replaced with ARTR on 21/11/16 ,0,NA,,3.994999
14,0.75,17.25,ARTR,19,,0,NA,,3.898999
14,0.75,18.75,DIFA,48,,0,NA,,3.844
14,0.75,20.25,CRTR,22,,1,37,,3.809
14,2.25,0.75,FIOB,22,,1,32,,4.217999
14,2.25,2.25,SYFR,11,,0,NA,,4.065
14,2.25,3.75,FIVI,46,lean,1,57,,4.125999
14,2.25,5.25,FIOB,13,,1,28,,4.276
14,2.25,6.75,UNKNOWN,4,,0,NA,,4.165999
14,2.25,8.25,MEBR,12,lean,1,33,,4.059
14,2.25,9.75,FLAU,10,,0,NA,,4.01
14,2.25,11.25,DIFA,21,,1,23,,4.015999
14,2.25,12.75,FIOB,20,,0,NA,,3.926
14,2.25,14.25,MEBR,17,,1,26,,3.904
14,2.25,15.75,DIFA,43,,0,NA,,4.004
14,2.25,17.25,FIVI,34,,1,2,top dead and re-shot from base,3.931999
14,2.25,18.75,TOTE,9,,0,NA,,3.858999
14,2.25,20.25,DRDE,14,,0,NA,,3.786
14,3.75,0.75,CRTR,29,,1,36,,4.334
14,3.75,2.25,CUAN,12,,1,5,snapped top and reshot from base,4.287
14,3.75,3.75,SYAU,12,,0,NA,,4.197
14,3.75,5.25,CUAN,8,,1,2,top dead and re-shot from base,4.122
14,3.75,6.75,FLAU,9,,1,11,,4.048999
14,3.75,8.25,FLAU,7,,0,NA,,4.067999
14,3.75,9.75,SYAU,18,lean,1,50,,4.054999
14,3.75,11.25,ARTR,28,ACLA replaced with ARTR on 21/11/16 ,0,NA,,4.005
14,3.75,12.75,FIOB,21,,0,NA,,4.045
14,3.75,14.25,MEBR,29,,1,70,,3.947
14,3.75,15.75,CUAN,15,,1,2,top dead and re-shot from base,3.967999
14,3.75,17.25,NOLO,26,,0,NA,,4.105
14,3.75,18.75,ACLA,22,,1,1,top dead and re-shot from base,4.027999
14,3.75,20.25,SYFR,13,,0,NA,,3.944999
14,5.25,0.75,FIVI,50,,1,62,leaning,4.228
14,5.25,2.25,FIVI,39,,1,66,,4.223999
14,5.25,3.75,ARTR,22,,0,NA,,4.107999
14,5.25,5.25,CUAN,14,,1,30,,4.124
14,5.25,6.75,CUAN,15,,1,5,top dead and re-shot from base,4.074999
14,5.25,8.25,FIVI,39,,1,1,top dead and re-shot from base,4.047999
14,5.25,9.75,FLAU,11,,1,26,,3.927999
14,5.25,11.25,MEBR,15,lean,0,NA,,3.999
14,5.25,12.75,CUAN,15,,0,NA,,3.88
14,5.25,14.25,FLAU,8,,1,17,,3.934
14,5.25,15.75,FIVI,48,,1,1,top dead and re-shot from base,4.060999
14,5.25,17.25,ACLA,13,,0,NA,,3.914
14,5.25,18.75,SYAU,11,,0,NA,,3.963999
14,5.25,20.25,ACLA,21,,0,NA,,3.848999
14,6.75,0.75,CRTR,16,,0,NA,,4.261
14,6.75,2.25,SYFR,18,,0,NA,,4.159999
14,6.75,3.75,FLAU,12,,0,NA,,4.064
14,6.75,5.25,SYFR,29,,1,39,,4.046999
14,6.75,6.75,CUAN,15,,1,25,,4.028999
14,6.75,8.25,ARTR,11,,0,NA,,4.065
14,6.75,9.75,MEBR,21,,1,35,,4.116
14,6.75,11.25,ACLA,25,,1,34,,3.94
14,6.75,12.75,ACLA,23,,0,NA,,4.012
14,6.75,14.25,ACLA,40,,1,43,,4.044
14,6.75,15.75,SYFR,19,,1,18,,3.915999
14,6.75,17.25,FLAU,8,,0,NA,,3.915999
14,6.75,18.75,SYSM,35,,0,NA,,3.956
14,6.75,20.25,SYAU,11,,1,31,,3.719
14,8.25,0.75,MEBR,20,lean,1,41,,4.188
14,8.25,2.25,FIVI,43,lean,1,2,top dead and re-shot from base,4.111
14,8.25,3.75,TOTE,11,,0,NA,,4.142
14,8.25,5.25,FLAU,10,,0,NA,,4.131
14,8.25,6.75,DIFA,17,,0,NA,,4.076
14,8.25,8.25,TOTE,11,,0,NA,,4.032999
14,8.25,9.75,ARTR,32,ACLA replaced with ARTR on 21/11/16 ,1,1,top dead and re-shot from base,4
14,8.25,11.25,SYAU,15,,0,NA,,3.887
14,8.25,12.75,SYAU,12,,0,NA,,3.858
14,8.25,14.25,SYFR,22,,0,NA,,3.829
14,8.25,15.75,ARTR,32,ACLA replaced with ARTR on 21/11/16 ,1,67,,3.828
14,8.25,17.25,FIVI,41,lean,0,NA,,3.848
14,8.25,18.75,SYAU,17,,0,NA,,3.808
14,8.25,20.25,SYAU,11,,0,NA,,3.831
14,9.75,0.75,SYFR,22,,1,40,,4.315
14,9.75,2.25,CUAN,11,,1,31,,4.242
14,9.75,3.75,FLAU,9,,0,NA,,3.993
14,9.75,5.25,TOTE,13,,0,NA,,3.974999
14,9.75,6.75,DRDE,19,,0,NA,,3.944
14,9.75,8.25,FLAU,11,,1,5,snapped top,4.019
14,9.75,9.75,ACLA,27,,0,NA,,3.904999
14,9.75,11.25,MEBR,18,lean,1,46,,3.903
14,9.75,12.75,TOTE,8,,0,NA,,3.878
14,9.75,14.25,SYAU,16,,1,32,,3.803999
14,9.75,15.75,CUAN,18,,1,5,top dead and re-shot from base,3.767999
14,9.75,17.25,NOLO,28,,0,NA,,3.801
14,9.75,18.75,FIOB,22,,0,NA,,3.782
14,9.75,20.25,SYFR,18,,0,NA,,3.826999
14,11.25,0.75,DIFA,22,,0,NA,,4.218999
14,11.25,2.25,FIOB,16,top broken,1,30,,4.013999
14,11.25,3.75,TOTE,12,,0,NA,,4.074999
14,11.25,5.25,TOTE,15,,0,NA,,3.99
14,11.25,6.75,CRTR,29,,1,37,,3.914
14,11.25,8.25,STBR,62,,1,1,top dead and re-shot from base,3.951999
14,11.25,9.75,CRTR,19,,0,NA,,3.933
14,11.25,11.25,FLAU,8,,1,14,,3.875999
14,11.25,12.75,DIFA,18,lean,1,1,top dead and re-shot from base,3.805999
14,11.25,14.25,STBR,33,,1,1,top dead and re-shot from base,3.775
14,11.25,15.75,FLAU,9,,0,NA,,3.785
14,11.25,17.25,FLAU,11,,1,14,,3.766
14,11.25,18.75,STBR,35,,0,NA,,3.713
14,11.25,20.25,ARTR,5,,0,NA,,3.789
14,12.75,0.75,FLAU,16,,0,NA,,4.176
14,12.75,2.25,DIFA,13,,0,NA,,4.144999
14,12.75,3.75,ARTR,30,,0,NA,,4.045
14,12.75,5.25,SYFR,10,,0,NA,,3.966
14,12.75,6.75,FIVI,39,,1,2,top dead and re-shot from base,4.007999
14,12.75,8.25,FIVI,41,lean,1,40,leaning,3.999
14,12.75,9.75,NOLO,24,,1,41,,3.92
14,12.75,11.25,SYSM,15,,0,NA,,3.891999
14,12.75,12.75,DIFA,31,,0,NA,,3.821
14,12.75,14.25,FIVI,45,lean,1,1,snapped top and reshot from base,3.845999
14,12.75,15.75,SYSM,6,,0,NA,,3.851
14,12.75,17.25,CRTR,25,,0,NA,,3.904999
14,12.75,18.75,TOTE,6,,0,NA,,3.845
14,12.75,20.25,CUAN,8,,1,41,,3.776999
14,14.25,0.75,CUAN,18,,1,1,top dead and re-shot from base,4.164
14,14.25,2.25,FIVI,49,,0,NA,,4.157
14,14.25,3.75,CUAN,20,,1,1,top dead and re-shot from base,4.056
14,14.25,5.25,FIVI,42,lean,1,72,,4.043
14,14.25,6.75,MEBR,23,,1,65,,4.157999
14,14.25,8.25,SYAU,7,,0,NA,,3.974999
14,14.25,9.75,SYAU,15,,0,NA,,3.99
14,14.25,11.25,MEBR,30,,1,50,,3.844
14,14.25,12.75,FIOB,13,,1,20,,3.92
14,14.25,14.25,DIFA,32,,0,NA,,3.905999
14,14.25,15.75,ACLA,16,,1,4,top dead and re-shot from base,3.805
14,14.25,17.25,SYAU,7,,0,NA,,3.809999
14,14.25,18.75,STBR,31,,1,1,top dead and re-shot from base,3.845
14,14.25,20.25,CUAN,12,,1,1,top dead and re-shot from base,3.892999
14,15.75,0.75,CUAN,18,,1,1,top dead and re-shot from base,4.234
14,15.75,2.25,STBR,13,,0,NA,,4.231999
14,15.75,3.75,FIVI,49,,1,54,,4.181
14,15.75,5.25,FLAU,9,,0,NA,,4.040999
14,15.75,6.75,CUAN,9,,1,1,top dead and re-shot from base,4.031
14,15.75,8.25,FIVI,40,,1,107,,3.944
14,15.75,9.75,NOLO,8,,1,1,top dead and re-shot from base,3.94
14,15.75,11.25,FIOB,8,lean,1,2,snapped top and reshot from base,3.921
14,15.75,12.75,FLAU,8,,1,15,,3.903
14,15.75,14.25,STBR,68,,1,48,,3.924
14,15.75,15.75,FIVI,43,,1,1,top dead and re-shot from base,3.924
14,15.75,17.25,CRTR,27,,0,NA,,3.950999
14,15.75,18.75,ARTR,9,,0,NA,,3.861
14,15.75,20.25,CRTR,23,,1,31,,3.734999
14,17.25,0.75,ARTR,8,,0,NA,,4.164999
14,17.25,2.25,TOTE,10,,0,NA,,4.061999
14,17.25,3.75,FIVI,40,,1,45,,4.193999
14,17.25,5.25,SYAU,13,,0,NA,,4.103
14,17.25,6.75,FLAU,10,,0,NA,,4.177
14,17.25,8.25,DIFA,25,,1,5,top dead and re-shot from base,4.094999
14,17.25,9.75,ACLA,46,,0,NA,,3.967
14,17.25,11.25,CRTR,28,,0,NA,,3.878
14,17.25,12.75,CUAN,10,,0,NA,,3.783999
14,17.25,14.25,FIOB,20,,1,35,,3.819999
14,17.25,15.75,FIOB,15,,1,17,,3.782
14,17.25,17.25,TOTE,9,,0,NA,,3.854
14,17.25,18.75,DIFA,40,,1,1,top dead and re-shot from base,3.980999
14,17.25,20.25,ARTR,24,ACLA replaced with ARTR on 21/11/16 ,0,NA,,3.831
14,18.75,0.75,ARTR,18,,0,NA,,4.195
14,18.75,2.25,STBR,29,,0,NA,,4.3
14,18.75,3.75,SYFR,22,,0,NA,,4.204
14,18.75,5.25,CRTR,18,,1,1,top dead and re-shot from base,4.127999
14,18.75,6.75,CUAN,9,,0,NA,,4.100999
14,18.75,8.25,TOTE,11,,0,NA,,4.046999
14,18.75,9.75,FIVI,49,,1,2,top dead and re-shot from base,4.013
14,18.75,11.25,ACLA,16,,0,NA,,3.911
14,18.75,12.75,MEBR,25,,1,47,,3.772
14,18.75,14.25,FLAU,7,,0,NA,,3.829999
14,18.75,15.75,FIVI,49,,1,54,,3.816999
14,18.75,17.25,DIFA,17,,0,NA,,3.826999
14,18.75,18.75,TOTE,7,,0,NA,,3.875
14,18.75,20.25,SYAU,17,,0,NA,,3.821
14,20.25,0.75,MEBR,14,lean,0,NA,,4.263999
14,20.25,2.25,TOTE,9,,0,NA,,4.236999
14,20.25,3.75,FLAU,12,,0,NA,,4.147999
14,20.25,5.25,TOTE,7,,0,NA,,4.067999
14,20.25,6.75,MEBR,13,lean,0,NA,,4.160999
14,20.25,8.25,ARTR,20,lean,0,NA,,3.891
14,20.25,9.75,FIVI,50,,1,58,,3.927
14,20.25,11.25,FLAU,10,,0,NA,,3.924999
14,20.25,12.75,DRDE,14,,1,21,,3.990999
14,20.25,14.25,ACLA,26,,0,NA,,3.838
14,20.25,15.75,MEBR,15,lean,0,NA,,3.898999
14,20.25,17.25,ARTR,22,ACLA replaced with ARTR on 21/11/16 ,1,56,,3.831
14,20.25,18.75,DRDE,23,,1,26,,3.739
14,20.25,20.25,NA,NA,empty hole stake painted yellow,NA,NA,,3.785
14,21.75,0.75,CUAN,25,,1,27,,4.192999
14,21.75,2.25,SYFR,18,,0,NA,,4.138999
14,21.75,3.75,ARTR,28,,0,NA,,4.136
14,21.75,5.25,FIVI,40,lean,1,48,,4.228
14,21.75,6.75,NOLO,8,,0,NA,,4.020999
14,21.75,8.25,DIFA,23,,0,NA,,3.959
14,21.75,9.75,SYFR,28,,0,NA,,4.006999
14,21.75,11.25,FLAU,12,,1,34,,4.015999
14,21.75,12.75,STBR,40,,0,NA,,3.871
14,21.75,14.25,CRTR,23,,0,NA,,3.760999
14,21.75,15.75,TOTE,11,,0,NA,,3.829999
14,21.75,17.25,FLAU,9,,0,NA,,3.805
14,21.75,18.75,NOLO,42,,0,NA,,3.762
14,21.75,20.25,NA,NA,empty hole stake painted yellow,NA,NA,,3.821
14,23.25,0.75,CUAN,20,,1,27,,4.284999
14,23.25,2.25,FIOB,18,,1,25,,4.281
14,23.25,3.75,SYAU,13,,0,NA,,4.118
14,23.25,5.25,FIVI,48,,1,4,snapped top and reshot from base,4.112999
14,23.25,6.75,CRTR,30,,1,34,,4.021999
